證券代碼,年月,alpha,beta_mkt,beta_smb,beta_hml,beta_mom,r2,n_obs,valid_alpha
T0802Y PGIM高成長Aa,2022-03-31,-0.005944301987653231,0.6117247944619695,0.3001526964771622,-0.15424154950163738,0.7086592785618031,0.8521495617271865,12,1
T0802Y PGIM高成長Aa,2022-06-30,-0.007324559699045803,0.9010611362800338,0.27513985138102276,-1.029326207648269,0.7549096228764209,0.9233293655706486,12,1
T0802Y PGIM高成長Aa,2022-09-30,-0.006337327628632006,0.9050264723199825,-0.3734313978729735,-0.8027384154170172,1.1263771507955131,0.9657247054529391,12,1
T0802Y PGIM高成長Aa,2022-12-31,-0.004173606643485143,1.0648477466419157,-0.5510081497119974,-0.4879418079856301,1.01816397942514,0.9734769004918444,12,1
T0802Y PGIM高成長Aa,2023-03-31,-0.005957075303117518,1.1701019986153962,-0.48826835444520356,-0.10882800268114032,0.930500662237661,0.9781769302541469,12,1
T0802Y PGIM高成長Aa,2023-06-30,-0.0069093903950430205,0.9997087690999175,-0.40438005100823704,-0.33380029727171123,0.7229557852534594,0.9641393957139438,12,1
T0802Y PGIM高成長Aa,2023-09-30,-0.0023961389285853812,1.014671995544988,-0.13336417224701924,-0.26799723253535884,0.431477667922977,0.9232109896249073,12,1
T0802Y PGIM高成長Aa,2023-12-31,-0.0015838136291956278,1.0636123764448748,-0.1707236880428163,-0.022822100556112668,0.39448914571051025,0.8680479400955498,12,1
T0802Y PGIM高成長Aa,2024-03-31,-0.000386482626276375,1.1616611925511904,0.31360337562112506,-0.2643378824540451,0.08572720143225723,0.7576790778454431,12,1
T0802Y PGIM高成長Aa,2024-06-30,-0.01017074165352096,0.8924713983230267,0.4110308883333206,0.06651195342016847,0.43568623138106144,0.8114075109118937,12,1
T0802Y PGIM高成長Aa,2024-09-30,-0.01987454160614753,1.2756289165038863,0.6310512663626273,-0.20284955267587929,0.1826932308758618,0.8713865698130879,12,1
T0802Y PGIM高成長Aa,2024-12-31,-0.00408359395688419,0.7438804277799789,0.5085147395898519,-0.7274622380460664,0.2038630124540965,0.9100092508674317,12,1
T0802Y PGIM高成長Aa,2025-03-31,-0.012511486017016904,1.0317740649941411,1.0782783428114895,-0.7307445923593426,0.3439717404180884,0.9354642112730501,12,1
T0802Y PGIM高成長Aa,2025-06-30,0.0004811298659067025,1.4027691056862595,0.5891116850568415,-0.6494886639032247,-0.026929535899446355,0.9070496121808888,12,1
T0803Y PGIM金滿意Aa,2006-12-31,0.00025539522905588456,1.0296838878448324,0.4096492215048174,-0.3500765522046867,0.049884292327113444,0.9221913610084765,12,1
T0803Y PGIM金滿意Aa,2007-03-31,-0.0014744839759365607,1.0114354259077563,0.16139054536588726,-0.1602502674819618,0.1090788966139935,0.8980068037618198,12,1
T0803Y PGIM金滿意Aa,2007-06-30,-2.8385543077632906e-05,0.8281256445188108,0.1422636238587575,-0.11637065602184374,0.3328576360198537,0.893410835978152,12,1
T0803Y PGIM金滿意Aa,2007-09-30,-0.002210389246659202,0.9286584006023872,0.11305812508252705,-0.19979799202365112,0.05453552898274061,0.8956855076006478,12,1
T0803Y PGIM金滿意Aa,2007-12-31,-0.003169932469470492,1.037756981389328,-0.02063771965762129,-0.32657314055214726,-0.011633721360510219,0.9793452974673358,12,1
T0803Y PGIM金滿意Aa,2008-03-31,-0.0016486853278176467,1.1574460515555423,0.06025278415628604,-0.5450989449432423,-0.23297896174551092,0.9876269421348027,12,1
T0803Y PGIM金滿意Aa,2008-06-30,-0.0009535318263299928,1.1053073413197545,-0.019107940086383612,-0.4684498624684552,-0.03893910840403658,0.9689282611649414,12,1
T0803Y PGIM金滿意Aa,2008-09-30,0.00018960686037023528,1.0792676748143695,-0.09418263740126642,-0.5988807855682889,-0.004226361897790132,0.9783589493118645,12,1
T0803Y PGIM金滿意Aa,2008-12-31,0.0002204383193212013,1.0637422564165286,0.0790088545831098,-0.5243204935814587,0.1410158797922653,0.9764856265196241,12,1
T0803Y PGIM金滿意Aa,2009-03-31,-0.005362710647489619,0.8208814404200532,0.04386911072271715,-0.34959801582429906,-0.1815430194853202,0.975064289616882,12,1
T0803Y PGIM金滿意Aa,2009-06-30,-0.014729867520980374,0.6388089016641096,-0.03737970330106144,-0.30397339223379116,-0.48798831321687663,0.9888384161357556,12,1
T0803Y PGIM金滿意Aa,2009-09-30,0.0028387142287952995,0.9112862867075211,0.05259700347694263,-0.3250381291943857,0.019028421616893,0.9695859331143866,12,1
T0803Y PGIM金滿意Aa,2009-12-31,0.005149839914861783,0.9628425631396889,0.005434366324072515,-0.37700099263962517,0.14880000064797083,0.9382787986838491,12,1
T0803Y PGIM金滿意Aa,2010-03-31,0.006228797459427924,1.0037804868140694,-0.5116368501151998,0.1836494819297092,0.4110424868773316,0.9776788644687351,12,1
T0803Y PGIM金滿意Aa,2010-06-30,0.008306743169156946,1.0856878972796877,-0.44081222158390726,-0.17337168722190932,0.48388350441075767,0.9804818858890556,12,1
T0803Y PGIM金滿意Aa,2010-09-30,-0.0056969248714323,0.9869001718030043,0.0030145293082455282,-0.1639714748393204,0.24036505097724659,0.9589502692264567,12,1
T0803Y PGIM金滿意Aa,2010-12-31,-0.0007067427332899268,0.9147740002899998,-0.0775780505672447,-0.32562101572041785,0.5222138747156501,0.9274769703903486,12,1
T0803Y PGIM金滿意Aa,2011-03-31,0.00042835530399087246,1.017127275288331,-0.16028991671159407,-0.7006468538610979,0.28877345396819504,0.9096924770971766,12,1
T0803Y PGIM金滿意Aa,2011-06-30,0.002225932665329493,1.0314807466337972,-0.36526627941475975,-0.9420297064475827,0.07062029161080413,0.9234215874093555,12,1
T0803Y PGIM金滿意Aa,2011-09-30,0.00022769568200511035,1.1244691254134174,-0.35140643762566803,-1.0049147636452809,0.14827226422511985,0.978619673357374,12,1
T0803Y PGIM金滿意Aa,2011-12-31,-0.010852714501134276,0.992567832338378,-0.16501989134341088,-0.9204543229719918,0.2678472460862179,0.9628317019468753,12,1
T0803Y PGIM金滿意Aa,2012-03-31,-0.005793469498878852,1.1294096575044463,-0.31573732678743094,-0.5436229730235781,0.0959897614560439,0.9646042296760203,12,1
T0803Y PGIM金滿意Aa,2012-06-30,-0.0036824957257744267,1.0945294756572266,-0.15410044238150497,-0.36405453599136095,0.12435332866100313,0.9606275178526691,12,1
T0803Y PGIM金滿意Aa,2012-09-30,-0.002111880514567009,0.8609495583247295,0.13518860169605834,0.1999471749999081,-0.0031478388082263886,0.9559232545250658,12,1
T0803Y PGIM金滿意Aa,2012-12-31,0.00247248385739377,0.8034664923242313,-0.17851285622171986,-0.19353192887509163,-0.10212120672354336,0.9192485002783255,12,1
T0803Y PGIM金滿意Aa,2013-03-31,0.002340827285625317,0.7568219326592396,0.021268288278550873,-0.24432328731666675,-0.12625023654370818,0.8666006996689075,12,1
T0803Y PGIM金滿意Aa,2013-06-30,-0.002095074654486143,0.7861952182137754,-0.09129397813956242,0.194086403953796,0.1474082155082826,0.836326531975083,12,1
T0803Y PGIM金滿意Aa,2013-09-30,-0.0026429387782292754,0.8282901954670325,-0.3021343429092305,0.10915942702557817,0.1719224601246573,0.8856784198081755,12,1
T0803Y PGIM金滿意Aa,2013-12-31,-0.006780594408939232,0.7026305038855352,-0.040351537436892786,0.1784099251442261,0.39905023713679527,0.7767571196413968,12,1
T0803Y PGIM金滿意Aa,2014-03-31,-0.006504283293794628,0.8620913984619654,-0.0028431349919260107,-0.026033026493002237,0.35864271756494526,0.8846905390142775,12,1
T0803Y PGIM金滿意Aa,2014-06-30,0.0023676268905867795,0.6383297500871,-0.17697240762527044,-0.4212870458981964,0.30991887928056105,0.8754591643449405,12,1
T0803Y PGIM金滿意Aa,2014-09-30,0.0030046467737706046,0.9408792502886405,-0.3124153759821722,-0.25021930287883853,0.1824025660681448,0.9300662190263019,12,1
T0803Y PGIM金滿意Aa,2014-12-31,0.0015804918408517943,1.0471613482412527,-0.200448894511841,-0.21068604068483773,0.09399349160244391,0.9199106129996797,12,1
T0803Y PGIM金滿意Aa,2015-03-31,0.0009679196148344423,1.0720375966975326,-0.24022034215908078,-0.25685532931870225,-0.005753319807286397,0.9152423608447112,12,1
T0803Y PGIM金滿意Aa,2015-06-30,-0.0036768565862993607,0.9824547052153783,-0.13685337134644743,0.0648681376391649,0.2558413805607861,0.9483230697029175,12,1
T0803Y PGIM金滿意Aa,2015-09-30,-0.002587028782951944,0.9638695911657218,-0.10996884722262092,0.018176786035830672,0.1467336945088087,0.9395405400961385,12,1
T0803Y PGIM金滿意Aa,2015-12-31,-0.0044527920814924505,0.9379788008636363,0.005926130677734398,0.18536524391035364,0.23900611726994034,0.9523179530700896,12,1
T0803Y PGIM金滿意Aa,2016-03-31,-0.0058484356085973434,0.8707632384429534,0.15628113440006308,0.3465629595376096,0.3145630542672121,0.9644895503766662,12,1
T0803Y PGIM金滿意Aa,2016-06-30,-0.0035659598955086027,1.0264703254899472,0.15435901980968048,0.4370481455806883,0.4309903997970804,0.9625837834674617,12,1
T0803Y PGIM金滿意Aa,2016-09-30,-0.0035935255771124336,1.0367749690083983,0.25126595707354693,0.5275583674215154,0.5333051571074254,0.934578453357375,12,1
T0803Y PGIM金滿意Aa,2016-12-31,-0.010916133757827464,1.2112250497829689,0.6789591819999292,0.5059636385009136,0.8837428038773645,0.8779485760409523,12,1
T0803Y PGIM金滿意Aa,2017-03-31,0.0010665021302911134,1.0572433586502579,0.13368967408175317,-0.4452874710807559,-0.2026434608647277,0.8733098883403598,12,1
T0803Y PGIM金滿意Aa,2017-06-30,-0.005539049342503161,1.1907977183650742,0.16431731277595824,-0.2734909929266854,0.08414746953287916,0.8192804739869777,12,1
T0803Y PGIM金滿意Aa,2017-09-30,-0.009439840151165266,1.2794985124093725,0.10069022747408224,-0.2431476094117208,0.37205295738974664,0.9157022251766115,12,1
T0803Y PGIM金滿意Aa,2017-12-31,-0.002041997983992053,0.4714596217468797,-0.5307808682543339,0.15237740975187186,0.5832411366373851,0.8454652239971274,12,1
T0803Y PGIM金滿意Aa,2018-03-31,-0.004477417100907081,0.4721566937669581,-0.3976702798463425,-0.010836867121058968,0.6400548306840337,0.8372087367555269,12,1
T0803Y PGIM金滿意Aa,2018-06-30,-0.008543928283099335,1.0365152827012925,0.04612868022059802,0.6273036527557831,0.3834705732896117,0.6556961998816132,12,1
T0803Y PGIM金滿意Aa,2018-09-30,-0.018652854646730867,1.7697067554432153,0.7750676545058127,1.770540807909736,0.11168484151731248,0.8561333431333988,12,1
T0803Y PGIM金滿意Aa,2018-12-31,-0.003104583085280199,1.0626314612935146,0.45026816327105734,0.7881865700244064,0.28433020038983675,0.8499113236016691,12,1
T0803Y PGIM金滿意Aa,2019-03-31,0.001812828259284009,1.0856113451310718,0.45973130325127026,0.6134469207294737,0.259913303176444,0.8532991388552451,12,1
T0803Y PGIM金滿意Aa,2019-06-30,-0.003966755221757487,0.9254640599501593,0.38184266896608837,-0.4312056863531689,-0.02760558328326551,0.9513880072895083,12,1
T0803Y PGIM金滿意Aa,2019-09-30,-0.0019776336465237975,0.9774849075255425,0.4417634150076377,-0.36060749180226936,0.23020175009305943,0.9219212785833766,12,1
T0803Y PGIM金滿意Aa,2019-12-31,-0.0021598647274020458,1.0373089041620474,0.49627574699165355,-0.43173734337436287,0.27460504146381437,0.7970309461057767,12,1
T0803Y PGIM金滿意Aa,2020-03-31,-0.0011274599753091788,0.9899431108467025,0.4276477248958865,-0.6778761428295685,0.43294662577300946,0.961491028017981,12,1
T0803Y PGIM金滿意Aa,2020-06-30,-0.0007414691968730433,0.9085490032790807,0.3202045489144183,0.07104312166134752,0.49618144436431166,0.9818552003517508,12,1
T0803Y PGIM金滿意Aa,2020-09-30,0.0008025901655110967,0.9383993636208763,0.2368092430936624,-0.46411114960881167,-0.07027710103520982,0.9717163477907228,12,1
T0803Y PGIM金滿意Aa,2020-12-31,-0.0003297653947309182,0.9277345612664748,0.2680786117691339,-0.4315436444788505,-0.04136706111858063,0.9744111153135462,12,1
T0803Y PGIM金滿意Aa,2021-03-31,-0.009403150518713365,0.9873394078846178,0.387298142843352,-0.13445591758534461,0.21201700077339014,0.9258861912193374,12,1
T0803Y PGIM金滿意Aa,2021-06-30,-0.009677900278196438,0.9440020090830781,0.09243270225945788,-0.025876563548057396,0.10490582982789123,0.8679636423377366,12,1
T0803Y PGIM金滿意Aa,2021-09-30,-0.0044692467908004916,0.9248399881165983,0.2895421686640698,-0.13424312033703942,0.20988587045793866,0.8175063446995208,12,1
T0803Y PGIM金滿意Aa,2021-12-31,-0.0005543988174705004,0.9363325316995305,0.3254418525749026,-0.19784071554508847,0.26879699299314835,0.7661018357300995,12,1
T0803Y PGIM金滿意Aa,2022-03-31,-0.003967095468933955,1.044964065785147,0.3076721338478149,-0.2785318520914162,0.2733360097779396,0.8192847155499945,12,1
T0803Y PGIM金滿意Aa,2022-06-30,-0.0018341136701647545,1.025893724420161,0.3576913567994105,-1.0551987206251807,0.48958005591928877,0.9705150444705866,12,1
T0803Y PGIM金滿意Aa,2022-09-30,-0.0031437099213668922,0.8746758540273406,0.030838853682443657,-0.9717528511412648,0.7358355169310574,0.9451519218576795,12,1
T0803Y PGIM金滿意Aa,2022-12-31,-0.0053511716640932926,0.9822469202460697,-0.11398045075013163,-0.6665456247742961,0.6954193602825531,0.9666223139445274,12,1
T0803Y PGIM金滿意Aa,2023-03-31,-0.008583433864525826,1.0009273332210649,0.020926109068421406,-0.5753888327772261,0.7159134926785431,0.9613138410652468,12,1
T0803Y PGIM金滿意Aa,2023-06-30,-0.008418582544015514,1.024988013001759,0.07291555561432161,-0.30598544517078646,0.5765134209488852,0.9578886619853982,12,1
T0803Y PGIM金滿意Aa,2023-09-30,-0.0013052919181560443,1.2041828652868956,0.20182638972381112,0.15335450355737298,0.37256551401325533,0.9284835343912831,12,1
T0803Y PGIM金滿意Aa,2023-12-31,0.0007036513476956253,1.0158370826237624,0.032954641317429034,0.17701598414434416,0.4721516646663396,0.8893897894821524,12,1
T0803Y PGIM金滿意Aa,2024-03-31,-0.005506071912525271,1.0069518484624609,0.4759149699081713,0.1535255735845712,0.40855379449457563,0.7794424954490613,12,1
T0803Y PGIM金滿意Aa,2024-06-30,-0.00811827511502385,0.7449099127965257,0.4552841522541408,0.07789034019987973,0.7263970481828994,0.8345748789755147,12,1
T0803Y PGIM金滿意Aa,2024-09-30,-0.019706394339452957,1.228242397998739,0.7291322519626356,-0.20157791223807256,0.38928498170049164,0.9036758986326774,12,1
T0803Y PGIM金滿意Aa,2024-12-31,-0.0034080366921265346,0.7721921716273246,0.6459892891722354,-0.6954967140229207,0.3598982443457086,0.9265849603755983,12,1
T0803Y PGIM金滿意Aa,2025-03-31,-0.010845359432072512,1.0851469034183978,1.1419980541731036,-0.6930115178015177,0.41321247856289206,0.9423324698910224,12,1
T0803Y PGIM金滿意Aa,2025-06-30,0.0023829937760743714,1.4168371526408894,0.6108510882933922,-0.6602427250102614,0.009453967860426404,0.9001040513703573,12,1
T0806Y PGIM店頭市場Aa,2006-12-31,-0.005324563245921302,0.926693614615803,0.8378622566752649,-0.45741608658421873,0.46180229751631185,0.8635048897321269,12,1
T0806Y PGIM店頭市場Aa,2007-03-31,-0.0019104937968083412,0.9614423223453901,0.5939102391288642,-0.45248454659825976,0.23372873901958313,0.895283143837181,12,1
T0806Y PGIM店頭市場Aa,2007-06-30,0.0006056524470301207,0.6614520482097719,0.5720323170122178,-0.36562333136534764,0.5747937456621242,0.9357657111972929,12,1
T0806Y PGIM店頭市場Aa,2007-09-30,-0.007670534448782258,0.89751197849314,0.6352638620659505,-0.4464965246122773,0.5496408315236503,0.9437968896247418,12,1
T0806Y PGIM店頭市場Aa,2007-12-31,0.003074987317709393,0.9258561537629664,0.5612591729200678,-0.41843723266106775,0.27213796649320543,0.9363158194633011,12,1
T0806Y PGIM店頭市場Aa,2008-03-31,0.0031309259563669896,1.1987485057110536,0.7444110130033037,-0.8011721729671791,-0.2296690477289164,0.9530682068078045,12,1
T0806Y PGIM店頭市場Aa,2008-06-30,0.025396955397465927,1.197206674873419,0.9253860487593728,-1.1774381835619079,-0.29218894003344487,0.970168383607497,12,1
T0806Y PGIM店頭市場Aa,2008-09-30,0.008506946815824507,1.2178176128089706,0.44792930579146684,-0.7894794147089946,0.07764948611874722,0.9635281309515306,12,1
T0806Y PGIM店頭市場Aa,2008-12-31,0.00925604212441809,1.2175478014666776,0.6020124842399224,-0.6814256094876359,0.208854252970255,0.965211156035191,12,1
T0806Y PGIM店頭市場Aa,2009-03-31,-0.004647298636233121,0.8642356468403074,0.4578794936715778,-0.2950514272304311,-0.11200154743870915,0.9369186809053068,12,1
T0806Y PGIM店頭市場Aa,2009-06-30,-0.021281708132644676,0.5576471621280006,0.17200680625138376,-0.12718437798673787,-0.7592384218149384,0.962853757747573,12,1
T0806Y PGIM店頭市場Aa,2009-09-30,-0.00021002068868133765,0.9486320417018869,0.31885661911829477,-0.09733361279674979,-0.06525379351477209,0.9061842120067585,12,1
T0806Y PGIM店頭市場Aa,2009-12-31,0.000541556581952464,1.1957378807617995,-0.010900109589723761,-0.25624880620526125,0.3058633096510315,0.8685385721717539,12,1
T0806Y PGIM店頭市場Aa,2010-03-31,0.0002504967754296556,1.3469737641998643,-0.444958083254943,0.10538478910685845,0.5776433253455167,0.9568705032756953,12,1
T0806Y PGIM店頭市場Aa,2010-06-30,0.007498710180166422,1.2746956318370524,-0.38072925119625123,-0.23653348893859016,0.8619060109056234,0.9344391045693097,12,1
T0806Y PGIM店頭市場Aa,2010-09-30,0.0022832356569710164,0.7542367086171582,-0.08563092110250341,-0.1282476520300061,1.2643619859003998,0.957640025712079,12,1
T0806Y PGIM店頭市場Aa,2010-12-31,-0.0019034546585443447,0.7872385562322775,0.4425531515126787,-0.3905823810605047,0.9988764711482231,0.8921397285806378,12,1
T0806Y PGIM店頭市場Aa,2011-03-31,-0.000690095593361445,1.0072795449078102,0.018020504913771836,-1.1430065481430705,0.24694821882033988,0.7817224409234063,12,1
T0806Y PGIM店頭市場Aa,2011-06-30,0.010963843412853216,0.9226431291019295,-0.07823669676521167,-1.351578773201,-0.35021533233574204,0.8999945147877967,12,1
T0806Y PGIM店頭市場Aa,2011-09-30,-0.004320396018303514,0.9165628405236629,-0.0805367080083082,-1.363636173915666,0.03958620719456157,0.9758944883395514,12,1
T0806Y PGIM店頭市場Aa,2011-12-31,-0.018131406893613394,0.6762598937442083,-0.18129573134826504,-1.4556592666032024,0.1761880411185539,0.9429187920077392,12,1
T0806Y PGIM店頭市場Aa,2012-03-31,-0.0017144226568842039,1.0019600380466112,-0.2822996795092533,-0.6822345721860629,-0.21262194552822455,0.8996704690663722,12,1
T0806Y PGIM店頭市場Aa,2012-06-30,0.004513736773986801,1.086068829631003,-0.11070615397588462,0.4913113553374009,-0.09334212847213252,0.9015035372761363,12,1
T0806Y PGIM店頭市場Aa,2012-09-30,0.005550264148320667,0.6728547599907362,0.2811507687702638,0.13333799068945396,-0.28256979204721944,0.8593685827686102,12,1
T0806Y PGIM店頭市場Aa,2012-12-31,-0.0027131836666875447,0.9291710502182038,0.28091901204904124,-0.28296309455286195,-0.18508580843723335,0.8841221660596894,12,1
T0806Y PGIM店頭市場Aa,2013-03-31,-0.009420250413065288,0.9824118409895507,1.104041181734044,0.4896662943395007,0.5172445628453501,0.9048277237328105,12,1
T0806Y PGIM店頭市場Aa,2013-06-30,-0.011691461652468638,1.1592018359517147,0.756489055421427,0.6687341499379869,0.7908689990787875,0.8378224554183537,12,1
T0806Y PGIM店頭市場Aa,2013-09-30,-0.011083916818798755,1.3426040928241605,0.8569796963664885,0.17200668013123618,0.7799339029550496,0.7486012083932094,12,1
T0806Y PGIM店頭市場Aa,2013-12-31,-0.003983782086385128,0.42705177222717744,0.05841837655547294,0.8524442159662303,0.917451304957677,0.4681818055513275,12,1
T0806Y PGIM店頭市場Aa,2014-03-31,-0.01470553632807374,0.6940279329408979,0.21646929575219356,0.5708679938140402,1.2666597478453547,0.7364146464579362,12,1
T0806Y PGIM店頭市場Aa,2014-06-30,-0.014573888694377965,-0.04709284369217537,0.49825600439691675,-0.24400033218159192,1.2072589523486048,0.7867789388229671,12,1
T0806Y PGIM店頭市場Aa,2014-09-30,-0.017859902739484505,0.09893466980825646,0.2979062467103575,-0.1048858756141296,1.4212617659145006,0.827821340947348,12,1
T0806Y PGIM店頭市場Aa,2014-12-31,-0.013809714587298667,0.5362058827218901,0.5721386398575059,-0.02599113588239127,0.7663645131580307,0.7252403243669023,12,1
T0806Y PGIM店頭市場Aa,2015-03-31,-0.003496381585769064,0.17274660062484998,0.7605503982597656,0.16948078825248558,1.1502024014366952,0.6243246482288103,12,1
T0806Y PGIM店頭市場Aa,2015-06-30,-0.004646683272850064,0.9674394401709276,0.8827259576490286,0.3540986610286185,0.9040275582837386,0.6029968728995889,12,1
T0806Y PGIM店頭市場Aa,2015-09-30,0.0016157061712243998,1.3662197042100506,0.9170934886990697,0.9020645286464706,0.5729860643996669,0.7257928353411118,12,1
T0806Y PGIM店頭市場Aa,2015-12-31,0.0025505445614137368,1.6566536262590144,1.5894011771700804,1.318866098272522,1.0870458573567467,0.7868429990116765,12,1
T0806Y PGIM店頭市場Aa,2016-03-31,0.00709498870337859,1.5848029464594402,1.475799337634462,1.1628377428364662,0.9830144636245399,0.7573345350512524,12,1
T0806Y PGIM店頭市場Aa,2016-06-30,0.005127540957569426,1.9628678323968574,1.6107848949825485,1.2241879953842847,1.343660449766188,0.8371907065268553,12,1
T0806Y PGIM店頭市場Aa,2016-09-30,-0.002385344073145867,1.6076744613630674,1.6214780862879175,0.17761171357826708,0.7614356114297145,0.7632521745733113,12,1
T0806Y PGIM店頭市場Aa,2016-12-31,-0.004837368986557865,1.6467120579412853,2.2416453388741586,0.1874026115080315,1.559531845920103,0.8379763133197831,12,1
T0806Y PGIM店頭市場Aa,2017-03-31,5.732121207175679e-05,1.3079007037465509,0.6505247416775193,-0.9141028462719,-0.341680115894787,0.6686530304716651,12,1
T0806Y PGIM店頭市場Aa,2017-06-30,0.008518684037092104,0.7364723493154812,0.6886080536634269,-0.7656197588584046,-0.9944523812692834,0.6253285656993204,12,1
T0806Y PGIM店頭市場Aa,2017-09-30,0.005216487891851676,0.6978101150058525,0.7870283075363093,-0.6023020847072584,-0.03825749804356228,0.4539718373270555,12,1
T0806Y PGIM店頭市場Aa,2017-12-31,0.0050728637878866695,0.05914381530073984,0.270595729408115,-0.27561143838244534,0.7776561973954754,0.3765685240207358,12,1
T0806Y PGIM店頭市場Aa,2018-03-31,-0.0005328649284907644,0.13877696954850954,0.23097248750773128,-0.36435119303305524,0.7753775123360562,0.39538119179555054,12,1
T0806Y PGIM店頭市場Aa,2018-06-30,-0.016920708385875047,1.3568434159894134,0.7079009362469253,1.0505970584990956,0.3888424298737167,0.4373801949490099,12,1
T0806Y PGIM店頭市場Aa,2018-09-30,-0.048914318006117674,3.0921240397032568,1.9232751651552513,3.380457077440926,-0.03863892976093097,0.8083840476916874,12,1
T0806Y PGIM店頭市場Aa,2018-12-31,-0.0107986527177332,1.360762000752753,1.6404739195233546,1.3140019440606914,-0.3658591660316839,0.7638036096780857,12,1
T0806Y PGIM店頭市場Aa,2019-03-31,-0.0014139828961525162,1.411644906767043,1.7435012876067342,1.0422999411271556,-0.3684492043596983,0.7802868193789526,12,1
T0806Y PGIM店頭市場Aa,2019-06-30,-0.0013501971479683815,1.1152356331186244,1.659801018166032,-0.6690909662365212,-0.9596999001530486,0.9120018039239167,12,1
T0806Y PGIM店頭市場Aa,2019-09-30,0.01277762352310584,1.3027527262655128,1.4874729950509216,0.26731497131027165,-0.38733815886770584,0.8979658218523934,12,1
T0806Y PGIM店頭市場Aa,2019-12-31,0.010305525930777507,1.2333940386060018,0.7711348285135926,-1.048369408932134,0.15280877678837684,0.6509327333340529,12,1
T0806Y PGIM店頭市場Aa,2020-03-31,0.016384218721405667,1.1150800478826421,0.8106018058099695,-1.7808421638818228,0.3295059293193887,0.8834150419456049,12,1
T0806Y PGIM店頭市場Aa,2020-06-30,0.02135770594558105,0.8272469396727122,0.6410383314877562,-0.7111343367002174,-0.028250719805211988,0.9060805796070021,12,1
T0806Y PGIM店頭市場Aa,2020-09-30,0.010752996300060921,0.8408880885519645,0.6424110835444621,-0.8426901829544112,-0.12310016608572816,0.8967749079862964,12,1
T0806Y PGIM店頭市場Aa,2020-12-31,0.010655041958337044,0.857662767389666,0.642158935657472,-0.6963106345659754,-0.08319109648628528,0.9149720305706125,12,1
T0806Y PGIM店頭市場Aa,2021-03-31,5.442076609913846e-05,0.9292344777477906,0.7092343047847992,-0.4746877005465221,0.12645976524934044,0.8581655040543872,12,1
T0806Y PGIM店頭市場Aa,2021-06-30,-0.013358440684196882,1.0632490129556678,0.22940237700679883,-0.07450567297172761,0.12798388476726874,0.9134789639605538,12,1
T0806Y PGIM店頭市場Aa,2021-09-30,0.0004825699436010124,0.9919022659566298,0.664259961741106,-0.41279760499319595,0.44859696548361677,0.7948977206159231,12,1
T0806Y PGIM店頭市場Aa,2021-12-31,0.001178898918860318,0.5803038228818923,0.6732914748695646,-0.33834862029051915,0.7481980462799984,0.7489957158065325,12,1
T0806Y PGIM店頭市場Aa,2022-03-31,-0.002637060074068346,0.7115570257796856,0.7967188816266282,-0.3022096545379316,0.6285858725124368,0.8197838234902171,12,1
T0806Y PGIM店頭市場Aa,2022-06-30,-0.0001547708168233913,1.1069077730558692,0.727453827666416,-1.7682429479083666,0.670040391481365,0.9070107672945047,12,1
T0806Y PGIM店頭市場Aa,2022-09-30,-0.002339052705213695,1.046857146445947,0.08740452468642168,-1.273037226988301,1.0722473454278574,0.902639298753218,12,1
T0806Y PGIM店頭市場Aa,2022-12-31,-0.0017127056235074281,1.2062777879562907,-0.16056227406804746,-0.9334779771634942,1.1858660594843728,0.944652390595291,12,1
T0806Y PGIM店頭市場Aa,2023-03-31,0.00048290398502744483,1.4902736205175826,-0.7577900852620565,-0.09218781912767876,1.3625989836504344,0.9212442765403874,12,1
T0806Y PGIM店頭市場Aa,2023-06-30,-0.007566926689451128,1.2556677667716643,0.059583108236018645,0.29610509878915386,0.056743198079293844,0.8868191013151197,12,1
T0806Y PGIM店頭市場Aa,2023-09-30,-0.0031508907022398946,1.250430756027703,-0.024871594215812975,0.29156647345127373,0.024415542620419894,0.8117771728848764,12,1
T0806Y PGIM店頭市場Aa,2023-12-31,-0.0019976933958514185,1.5587513097117058,-0.024759988599302396,0.8111756049654737,-0.2364338778517509,0.7564995341920273,12,1
T0806Y PGIM店頭市場Aa,2024-03-31,-0.01208737440446932,0.9923345397260914,0.3074214753424663,0.5442490686284861,0.3001029459234153,0.6601583761709892,12,1
T0806Y PGIM店頭市場Aa,2024-06-30,-0.009859768052884217,0.652883218804571,0.12441543755729857,-0.024143445037200395,0.7100278946687859,0.7085544112269228,12,1
T0806Y PGIM店頭市場Aa,2024-09-30,-0.00957129591730636,0.9864748958293178,0.3994164824560406,-0.2590403809763544,0.4206900337981681,0.7095155618419533,12,1
T0806Y PGIM店頭市場Aa,2024-12-31,-0.008850908571824271,0.8482378340993777,0.5792861122495228,-0.35294714756722584,0.20739634260210948,0.6473164303027681,12,1
T0806Y PGIM店頭市場Aa,2025-03-31,-0.01438360180977124,1.1750818033384292,1.1387632030718455,-0.5512645380243699,0.10776747008818222,0.8241956652147621,12,1
T0806Y PGIM店頭市場Aa,2025-06-30,-0.0005300508244377869,1.6724668217998266,0.5057607900970329,0.15464893795646462,0.12548395562095616,0.8292680676667481,12,1
T0807Y 保德信第一,2006-12-31,-0.0024331456100123296,0.8848990363064586,0.8366375181535313,-0.6631342360711647,0.05578047272017206,0.7859993851781887,12,1
